,CustomerID,Name,Age,Email,Phone,PurchaseAmount,PurchaseDate,ProductCategory,Rating,PurachaseAmount
1585,CUST2585,Lina Smith,55,lina.smith@yahoo.com,123456789.0,591.6,2023-08-22,Toys,5.0,591.6
1586,CUST2586,John Ibrahim,80,john.ibrahim@hotmail.com,123456789.0,180.79,2023-08-22,Toys,4.0,180.79
1587,CUST2587,Alaa Ibrahim,55,alaa.ibrahim@hotmail.com,000-000-0000,806.1,2023-03-20,Home,5.0,806.1
1588,CUST2588,Mark Hassan,55,mark.hassan@yahoo.com,000-000-0000,878.42,2025-01-13,Books,3.0,878.42
1589,CUST2589,Lina Mahmoud,55,lina.mahmoud@yahoo.com,987654321.0,363.48,2022-12-06,Clothing,10.0,363.48
1590,CUST2590,Ahmed Mahmoud,54,ahmed.mahmoud@gmail.com,123456789.0,702.01,2024-03-03,Clothing,5.0,702.01
1591,CUST2591,Ahmed Mahmoud,60,ahmed.mahmoud@gmail.com,000-000-0000,729.99,2024-02-03,Books,3.0,729.99
1592,CUST2592,Ali Ali,55,ali.ali@gmail.com,123456789.0,807.96,2024-01-12,Electronics,2.0,807.96
1593,CUST2593,Alaa Gaber,66,alaa.gaber@yahoo.com,000-000-0000,134.55,2024-01-12,unknown,3.0,134.55
1594,CUST2594,Lina Gaber,55,lina.gaber@gmail.com,987654321.0,525.67,2023-04-20,unknown,3.0,525.67
1595,CUST2595,Sara Ali,55,sara.ali@hotmail.com,987654321.0,149.37,2023-07-11,unknown,2.0,149.37
1596,CUST2596,Ali Ali,55,ali.ali@hotmail.com,000-000-0000,503.86,2023-05-31,Home,3.0,503.86
1597,CUST2597,Alaa Mahmoud,55,alaa.mahmoud@gmail.com,123456789.0,724.01,2023-05-31,Books,10.0,724.01
1598,CUST2598,Fatma Smith,55,fatma.smith@hotmail.com,000-000-0000,872.25,2023-03-28,unknown,4.0,872.25
1599,CUST2599,Ahmed Mahmoud,55,ahmed.mahmoud@yahoo.com,987654321.0,137.99,2025-02-24,Clothing,3.0,137.99
1600,CUST2600,Ali Mahmoud,55,ali.mahmoud@hotmail.com,123456789.0,206.68,2023-05-31,unknown,4.0,206.68
1601,CUST2601,Ahmed Smith,55,ahmed.smith@hotmail.com,000-000-0000,921.0,2024-04-05,Clothing,3.0,921.0
1602,CUST2602,Sara Ibrahim,55,sara.ibrahim@gmail.com,987654321.0,82.79,2024-04-05,Home,3.0,82.79
1603,CUST2603,Alaa Gaber,55,alaa.gaber@hotmail.com,123456789.0,580.71,2023-12-08,Electronics,3.0,580.71
1604,CUST2604,John Gaber,32,john.gaber@yahoo.com,000-000-0000,5.62,2025-01-06,unknown,1.0,5.62
1605,CUST2605,John Hassan,55,john.hassan@hotmail.com,000-000-0000,116.7,2023-07-25,Books,5.0,116.7
1606,CUST2606,Alaa Gaber,77,alaa.gaber@gmail.com,123456789.0,355.12,2023-02-01,Home,4.0,355.12
1607,CUST2607,Alaa Ibrahim,22,alaa.ibrahim@hotmail.com,000-000-0000,451.98,2024-10-30,Home,5.0,451.98
1608,CUST2608,John Smith,55,john.smith@yahoo.com,000-000-0000,387.04,2025-03-18,Toys,3.0,387.04
1609,CUST2609,Mark Ibrahim,55,mark.ibrahim@gmail.com,987654321.0,626.01,2024-01-04,Electronics,3.0,626.01
1610,CUST2610,Sara Ibrahim,55,sara.ibrahim@yahoo.com,000-000-0000,552.25,2024-03-02,Home,3.0,552.25
1611,CUST2611,Ahmed Hassan,55,ahmed.hassan@gmail.com,987654321.0,803.15,2025-03-22,Electronics,1.0,803.15
1612,CUST2612,Lina Smith,55,lina.smith@yahoo.com,000-000-0000,551.91,2023-08-20,Home,2.0,551.91
1613,CUST2613,Lina Gaber,67,lina.gaber@hotmail.com,000-000-0000,504.53,2023-07-21,unknown,3.0,504.53
1614,CUST2614,Mark Gaber,55,mark.gaber@yahoo.com,123456789.0,813.5,2024-12-19,Electronics,5.0,813.5
1615,CUST2615,John Mahmoud,55,john.mahmoud@gmail.com,987654321.0,26.89,2023-08-16,Electronics,5.0,26.89
1616,CUST2616,Mark Mahmoud,55,mark.mahmoud@hotmail.com,000-000-0000,13.18,2023-01-10,unknown,4.0,13.18
1617,CUST2617,John Hassan,55,john.hassan@hotmail.com,123456789.0,509.8973789316026,2024-03-18,Home,5.0,519.42
1618,CUST2618,Mark Smith,55,mark.smith@yahoo.com,123456789.0,821.6,2023-02-04,Home,2.0,821.6
1619,CUST2619,Sara Mahmoud,55,sara.mahmoud@gmail.com,000-000-0000,437.36,2023-11-22,unknown,3.0,437.36
1620,CUST2620,Alaa Ali,41,alaa.ali@yahoo.com,000-000-0000,22.92,2023-08-01,Home,1.0,22.92
1621,CUST2621,Ahmed Gaber,55,ahmed.gaber@gmail.com,987654321.0,475.43,2023-04-25,unknown,5.0,475.43
1622,CUST2622,John Gaber,72,john.gaber@yahoo.com,987654321.0,211.12,2023-12-24,unknown,5.0,211.12
1623,CUST2623,John Mahmoud,82,john.mahmoud@yahoo.com,000-000-0000,796.6,2024-10-19,unknown,3.0,796.6
1624,CUST2624,Alaa Mahmoud,55,alaa.mahmoud@gmail.com,000-000-0000,509.8973789316026,2024-09-14,Electronics,2.0,519.42
1625,CUST2625,Mark Gaber,81,mark.gaber@hotmail.com,000-000-0000,941.34,2023-06-03,Clothing,1.0,941.34
1626,CUST2626,Alaa Smith,55,alaa.smith@yahoo.com,123456789.0,98.0,2023-02-08,unknown,2.0,98.0
1627,CUST2627,Ali Mahmoud,55,ali.mahmoud@gmail.com,000-000-0000,651.67,2023-01-15,unknown,3.0,651.67
1628,CUST2628,Ahmed Gaber,75,ahmed.gaber@hotmail.com,000-000-0000,882.71,2023-11-13,Home,3.0,882.71
1629,CUST2629,Ahmed Mahmoud,55,ahmed.mahmoud@gmail.com,000-000-0000,762.66,2022-12-20,unknown,3.0,762.66
1630,CUST2630,Sara Smith,55,sara.smith@hotmail.com,123456789.0,482.99,2025-02-22,Electronics,3.0,482.99
1631,CUST2631,Ali Mahmoud,55,ali.mahmoud@yahoo.com,000-000-0000,726.24,2022-12-20,Electronics,2.0,726.24
1632,CUST2632,Ahmed Gaber,55,ahmed.gaber@yahoo.com,000-000-0000,696.26,2025-03-16,Electronics,3.0,696.26
1633,CUST2633,Sara Ali,55,sara.ali@hotmail.com,987654321.0,170.79,2024-12-05,Toys,5.0,170.79
1634,CUST2634,Ahmed Mahmoud,55,ahmed.mahmoud@hotmail.com,000-000-0000,251.54,2023-06-29,Toys,4.0,251.54
1635,CUST2635,Ali Ibrahim,55,ali.ibrahim@gmail.com,000-000-0000,560.42,2025-02-11,Clothing,4.0,560.42
1636,CUST2636,Lina Gaber,55,lina.gaber@gmail.com,987654321.0,958.26,2024-06-29,Clothing,3.0,958.26
1637,CUST2637,Mark Mahmoud,55,mark.mahmoud@gmail.com,123456789.0,745.08,2023-12-07,Home,2.0,745.08
1638,CUST2638,Fatma Ali,55,fatma.ali@hotmail.com,987654321.0,227.26,2025-07-18,Books,1.0,227.26
1639,CUST2639,Mark Gaber,38,mark.gaber@hotmail.com,000-000-0000,649.09,2024-12-23,Toys,2.0,649.09
1640,CUST2640,Fatma Ibrahim,55,fatma.ibrahim@gmail.com,000-000-0000,821.91,2024-10-21,Home,5.0,821.91
1641,CUST2641,Mark Ali,55,mark.ali@hotmail.com,987654321.0,592.05,2022-11-12,Toys,4.0,592.05
1642,CUST2642,Ali Ali,71,ali.ali@yahoo.com,987654321.0,70.79,2024-04-12,Clothing,10.0,70.79
1643,CUST2643,Alaa Ibrahim,81,alaa.ibrahim@yahoo.com,987654321.0,534.61,2024-02-28,Books,10.0,534.61
1644,CUST2644,Ali Gaber,55,ali.gaber@yahoo.com,000-000-0000,73.54,2024-02-28,Electronics,3.0,73.54
1645,CUST2645,Alaa Gaber,55,alaa.gaber@gmail.com,000-000-0000,871.15,2025-01-29,Books,4.0,871.15
1646,CUST2646,Fatma Smith,74,fatma.smith@yahoo.com,000-000-0000,77.26,2025-05-14,Toys,4.0,77.26
1647,CUST2647,Lina Ali,55,lina.ali@hotmail.com,000-000-0000,829.13,2025-02-01,Clothing,3.0,829.13
1648,CUST2648,Lina Ibrahim,55,lina.ibrahim@hotmail.com,000-000-0000,509.8973789316026,2023-06-25,unknown,2.0,519.42
1649,CUST2649,Alaa Ibrahim,55,alaa.ibrahim@gmail.com,000-000-0000,396.77,2023-05-06,Books,3.0,396.77
1650,CUST2650,Lina Ali,46,lina.ali@hotmail.com,987654321.0,357.3,2023-06-01,Books,2.0,357.3
1651,CUST2651,Alaa Gaber,51,alaa.gaber@gmail.com,987654321.0,745.49,2023-08-22,unknown,10.0,745.49
1652,CUST2652,Ali Smith,55,ali.smith@gmail.com,000-000-0000,216.94,2023-06-22,Home,5.0,216.94
1653,CUST2653,Mark Hassan,55,mark.hassan@hotmail.com,000-000-0000,988.73,2025-05-22,unknown,2.0,988.73
1654,CUST2654,Alaa Gaber,55,alaa.gaber@yahoo.com,000-000-0000,877.4,2024-05-11,Toys,2.0,877.4
1655,CUST2655,Fatma Ali,89,fatma.ali@gmail.com,000-000-0000,622.04,2022-12-13,Books,5.0,622.04
1656,CUST2656,Mark Ali,55,mark.ali@gmail.com,000-000-0000,509.8973789316026,2024-06-10,Toys,3.0,519.42
1657,CUST2657,Lina Smith,55,lina.smith@hotmail.com,987654321.0,544.15,2023-01-15,Books,1.0,544.15
1658,CUST2658,Ahmed Ibrahim,55,ahmed.ibrahim@hotmail.com,000-000-0000,215.03,2025-03-14,Clothing,2.0,215.03
1659,CUST2659,John Hassan,55,john.hassan@yahoo.com,000-000-0000,706.82,2023-11-10,Books,1.0,706.82
1660,CUST2660,Fatma Mahmoud,55,fatma.mahmoud@gmail.com,000-000-0000,270.07,2023-01-24,Clothing,2.0,270.07
1661,CUST2661,Mark Ibrahim,55,mark.ibrahim@gmail.com,987654321.0,396.84,2023-04-04,Electronics,10.0,396.84
1662,CUST2662,Ahmed Hassan,55,ahmed.hassan@gmail.com,987654321.0,134.33,2022-11-25,unknown,1.0,134.33
1663,CUST2663,Sara Ibrahim,55,sara.ibrahim@yahoo.com,000-000-0000,509.8973789316026,2023-07-18,unknown,3.0,519.42
1664,CUST2664,John Ibrahim,28,john.ibrahim@hotmail.com,000-000-0000,339.31,2023-06-10,Toys,10.0,339.31
1665,CUST2665,Lina Gaber,55,lina.gaber@hotmail.com,000-000-0000,449.99,2023-06-30,Electronics,5.0,449.99
1666,CUST2666,Alaa Ibrahim,55,alaa.ibrahim@hotmail.com,987654321.0,743.25,2024-12-08,Home,2.0,743.25
1667,CUST2667,Mark Hassan,55,mark.hassan@gmail.com,123456789.0,844.77,2023-01-14,Electronics,5.0,844.77
1668,CUST2668,Mark Hassan,55,mark.hassan@yahoo.com,000-000-0000,509.8973789316026,2023-01-14,Toys,4.0,519.42
1669,CUST2669,Ali Mahmoud,55,ali.mahmoud@yahoo.com,000-000-0000,575.72,2024-11-10,unknown,1.0,575.72
1670,CUST2670,Alaa Mahmoud,81,alaa.mahmoud@yahoo.com,000-000-0000,179.91,2023-09-14,unknown,1.0,179.91
1671,CUST2671,Ali Gaber,55,ali.gaber@hotmail.com,000-000-0000,729.71,2024-03-22,Books,2.0,729.71
1672,CUST2672,Fatma Ibrahim,55,fatma.ibrahim@gmail.com,123456789.0,533.07,2025-04-18,Books,3.0,533.07
1673,CUST2673,Alaa Gaber,55,alaa.gaber@yahoo.com,987654321.0,129.61,2025-01-17,unknown,4.0,129.61
1674,CUST2674,Lina Gaber,55,lina.gaber@yahoo.com,123456789.0,494.43,2024-05-05,Clothing,10.0,494.43
1675,CUST2675,Fatma Mahmoud,55,fatma.mahmoud@yahoo.com,000-000-0000,721.27,2024-05-03,Electronics,3.0,721.27
1676,CUST2676,Alaa Gaber,55,alaa.gaber@yahoo.com,000-000-0000,304.43,2024-05-03,Home,3.0,304.43
1677,CUST2677,Sara Ibrahim,55,sara.ibrahim@yahoo.com,987654321.0,146.47,2023-04-21,Books,4.0,146.47
1678,CUST2678,Ali Smith,55,ali.smith@yahoo.com,987654321.0,260.97,2025-02-16,unknown,5.0,260.97
1679,CUST2679,Fatma Gaber,55,fatma.gaber@hotmail.com,000-000-0000,349.46,2023-01-08,unknown,2.0,349.46
1680,CUST2680,John Smith,55,john.smith@hotmail.com,987654321.0,509.8973789316026,2025-04-23,Toys,3.0,519.42
1681,CUST2681,Mark Ali,55,mark.ali@hotmail.com,000-000-0000,657.94,2025-05-28,unknown,1.0,657.94
1682,CUST2682,Fatma Hassan,55,fatma.hassan@yahoo.com,123456789.0,426.66,2023-09-19,Electronics,10.0,426.66
1683,CUST2683,Ahmed Hassan,55,ahmed.hassan@gmail.com,000-000-0000,531.09,2024-09-09,unknown,1.0,531.09
1684,CUST2684,Ahmed Hassan,55,ahmed.hassan@hotmail.com,123456789.0,276.13,2025-06-21,Home,1.0,276.13
1685,CUST2685,Ali Smith,55,ali.smith@hotmail.com,000-000-0000,436.66,2023-11-03,Books,2.0,436.66
1686,CUST2686,Mark Ibrahim,44,mark.ibrahim@yahoo.com,000-000-0000,973.76,2024-08-15,Toys,3.0,973.76
1687,CUST2687,John Hassan,55,john.hassan@gmail.com,123456789.0,563.34,2025-03-26,unknown,2.0,563.34
1688,CUST2688,Ahmed Ali,55,ahmed.ali@yahoo.com,123456789.0,729.22,2025-03-09,Home,4.0,729.22
1689,CUST2689,Sara Mahmoud,55,sara.mahmoud@hotmail.com,123456789.0,870.99,2023-10-03,Clothing,3.0,870.99
1690,CUST2690,Fatma Ali,55,fatma.ali@yahoo.com,000-000-0000,888.22,2023-03-10,unknown,3.0,888.22
1691,CUST2691,Alaa Mahmoud,55,alaa.mahmoud@hotmail.com,000-000-0000,682.75,2023-02-22,unknown,3.0,682.75
1692,CUST2692,Fatma Gaber,55,fatma.gaber@yahoo.com,987654321.0,455.5,2023-01-14,Books,4.0,455.5
1693,CUST2693,John Hassan,59,john.hassan@gmail.com,123456789.0,617.78,2022-11-07,unknown,10.0,617.78
1694,CUST2694,Fatma Hassan,47,fatma.hassan@yahoo.com,000-000-0000,669.56,2024-12-22,Home,3.0,669.56
1695,CUST2695,Sara Smith,55,sara.smith@hotmail.com,987654321.0,263.15,2024-12-22,Clothing,3.0,263.15
1696,CUST2696,Mark Ibrahim,55,mark.ibrahim@hotmail.com,123456789.0,430.94,2024-08-17,Home,10.0,430.94
1697,CUST2697,Ali Ali,55,ali.ali@yahoo.com,000-000-0000,275.87,2025-01-30,Books,5.0,275.87
1698,CUST2698,Lina Smith,55,lina.smith@yahoo.com,000-000-0000,498.97,2025-01-30,Books,10.0,498.97
1699,CUST2699,Mark Smith,55,mark.smith@gmail.com,000-000-0000,164.05,2023-08-17,unknown,5.0,164.05
1700,CUST2700,Alaa Ibrahim,55,alaa.ibrahim@gmail.com,000-000-0000,593.4,2023-07-09,Home,1.0,593.4
1701,CUST2701,John Mahmoud,55,john.mahmoud@yahoo.com,000-000-0000,327.64,2025-05-14,Electronics,4.0,327.64
1702,CUST2702,Fatma Mahmoud,24,fatma.mahmoud@yahoo.com,987654321.0,973.89,2025-05-23,unknown,3.0,973.89
1703,CUST2703,Ali Smith,55,ali.smith@hotmail.com,987654321.0,689.01,2025-06-01,Clothing,3.0,689.01
1704,CUST2704,Ahmed Ali,55,ahmed.ali@gmail.com,000-000-0000,400.93,2022-10-31,Electronics,5.0,400.93
1705,CUST2705,Ahmed Gaber,55,ahmed.gaber@gmail.com,000-000-0000,33.08,2023-02-10,Electronics,3.0,33.08
1706,CUST2706,John Ali,55,john.ali@hotmail.com,123456789.0,102.59,2023-02-10,Home,2.0,102.59
1707,CUST2707,Mark Ibrahim,55,mark.ibrahim@hotmail.com,000-000-0000,926.4,2025-02-12,unknown,3.0,926.4
1708,CUST2708,Sara Hassan,55,sara.hassan@yahoo.com,000-000-0000,995.25,2023-05-17,Electronics,3.0,995.25
1709,CUST2709,John Smith,55,john.smith@hotmail.com,987654321.0,896.64,2023-12-25,unknown,5.0,896.64
1710,CUST2710,Fatma Hassan,55,fatma.hassan@yahoo.com,000-000-0000,531.24,2025-01-02,Clothing,1.0,531.24
1711,CUST2711,John Ali,55,john.ali@yahoo.com,987654321.0,689.68,2023-12-19,unknown,3.0,689.68
1712,CUST2712,Alaa Hassan,55,alaa.hassan@hotmail.com,000-000-0000,870.12,2023-07-08,unknown,1.0,870.12
1713,CUST2713,Ali Smith,55,ali.smith@yahoo.com,000-000-0000,505.01,2023-08-11,Clothing,1.0,505.01
1714,CUST2714,Fatma Gaber,55,fatma.gaber@hotmail.com,000-000-0000,483.11,2024-08-19,unknown,2.0,483.11
1715,CUST2715,John Smith,55,john.smith@gmail.com,987654321.0,82.06,2024-08-19,unknown,5.0,82.06
1716,CUST2716,John Ali,55,john.ali@yahoo.com,000-000-0000,983.04,2023-05-06,Home,3.0,983.04
1717,CUST2717,Ahmed Gaber,58,ahmed.gaber@hotmail.com,000-000-0000,509.8973789316026,2025-03-30,unknown,2.0,519.42
1718,CUST2718,Mark Mahmoud,55,mark.mahmoud@gmail.com,000-000-0000,400.69,2024-09-01,Home,10.0,400.69
1719,CUST2719,Ahmed Hassan,55,ahmed.hassan@yahoo.com,123456789.0,790.21,2024-06-04,Electronics,2.0,790.21
1720,CUST2720,Mark Ali,55,mark.ali@gmail.com,000-000-0000,708.58,2024-10-17,unknown,1.0,708.58
1721,CUST2721,Sara Smith,55,sara.smith@hotmail.com,987654321.0,548.78,2022-12-27,Home,2.0,548.78
1722,CUST2722,Mark Ali,55,mark.ali@yahoo.com,000-000-0000,353.79,2024-10-24,Toys,3.0,353.79
1723,CUST2723,Mark Mahmoud,49,mark.mahmoud@yahoo.com,987654321.0,318.33,2024-11-14,unknown,2.0,318.33
1724,CUST2724,Sara Smith,55,sara.smith@yahoo.com,000-000-0000,494.94,2024-06-14,Clothing,4.0,494.94
1725,CUST2725,Sara Gaber,84,sara.gaber@gmail.com,123456789.0,719.81,2025-02-18,unknown,3.0,719.81
1726,CUST2726,Ali Smith,55,ali.smith@hotmail.com,000-000-0000,738.68,2025-01-26,Home,3.0,738.68
1727,CUST2727,Alaa Ibrahim,55,alaa.ibrahim@hotmail.com,123456789.0,317.89,2024-04-12,unknown,3.0,317.89
1728,CUST2728,Alaa Ali,55,alaa.ali@hotmail.com,000-000-0000,774.77,2024-11-04,unknown,3.0,774.77
1729,CUST2729,Lina Hassan,55,lina.hassan@gmail.com,987654321.0,69.76,2024-11-04,Books,3.0,69.76
1730,CUST2730,John Smith,55,john.smith@gmail.com,987654321.0,988.31,2024-01-17,unknown,2.0,988.31
1731,CUST2731,Ali Ibrahim,55,ali.ibrahim@yahoo.com,123456789.0,266.53,2025-07-06,Clothing,4.0,266.53
1732,CUST2732,Alaa Gaber,55,alaa.gaber@gmail.com,987654321.0,983.37,2022-12-13,Books,2.0,983.37
1733,CUST2733,Lina Hassan,55,lina.hassan@yahoo.com,123456789.0,596.96,2024-03-25,Home,2.0,596.96
1734,CUST2734,John Mahmoud,55,john.mahmoud@hotmail.com,123456789.0,441.98,2024-12-01,Electronics,1.0,441.98
1735,CUST2735,Sara Gaber,50,sara.gaber@hotmail.com,987654321.0,823.91,2023-11-17,unknown,5.0,823.91
1736,CUST2736,Ahmed Hassan,55,ahmed.hassan@hotmail.com,000-000-0000,290.49,2025-03-23,Home,10.0,290.49
1737,CUST2737,John Mahmoud,55,john.mahmoud@yahoo.com,987654321.0,575.53,2024-05-02,Home,3.0,575.53
1738,CUST2738,Ahmed Mahmoud,55,ahmed.mahmoud@gmail.com,000-000-0000,856.41,2024-06-22,unknown,4.0,856.41
1739,CUST2739,Ahmed Hassan,55,ahmed.hassan@gmail.com,123456789.0,248.04,2025-07-01,Home,5.0,248.04
1740,CUST2740,Lina Mahmoud,55,lina.mahmoud@gmail.com,123456789.0,459.86,2023-06-19,Electronics,4.0,459.86
1741,CUST2741,Fatma Hassan,55,fatma.hassan@hotmail.com,123456789.0,738.07,2024-05-11,Clothing,5.0,738.07
1742,CUST2742,Mark Ali,55,mark.ali@gmail.com,987654321.0,326.65,2023-02-06,Home,10.0,326.65
1743,CUST2743,Mark Ibrahim,55,mark.ibrahim@yahoo.com,000-000-0000,606.75,2024-12-18,unknown,3.0,606.75
1744,CUST2744,Ahmed Gaber,55,ahmed.gaber@gmail.com,000-000-0000,509.8973789316026,2025-05-13,Electronics,4.0,519.42
1745,CUST2745,Fatma Hassan,55,fatma.hassan@hotmail.com,000-000-0000,948.87,2025-06-22,Clothing,4.0,948.87
1746,CUST2746,John Mahmoud,55,john.mahmoud@gmail.com,123456789.0,493.51,2022-11-09,Books,4.0,493.51
1747,CUST2747,Mark Ibrahim,55,mark.ibrahim@gmail.com,123456789.0,617.26,2024-10-25,unknown,4.0,617.26
1748,CUST2748,Fatma Smith,55,fatma.smith@hotmail.com,000-000-0000,77.9,2022-12-19,Home,1.0,77.9
1749,CUST2749,Mark Smith,49,mark.smith@yahoo.com,000-000-0000,588.66,2024-12-06,Books,1.0,588.66
1750,CUST2750,Sara Ali,55,sara.ali@gmail.com,123456789.0,868.16,2023-02-05,Books,2.0,868.16
1751,CUST2751,Fatma Ibrahim,55,fatma.ibrahim@gmail.com,000-000-0000,736.67,2024-07-14,Books,1.0,736.67
1752,CUST2752,Lina Smith,55,lina.smith@yahoo.com,000-000-0000,568.03,2024-12-22,unknown,5.0,568.03
1753,CUST2753,Fatma Hassan,35,fatma.hassan@hotmail.com,000-000-0000,708.9,2025-07-17,Books,3.0,708.9
1754,CUST2754,Fatma Ibrahim,55,fatma.ibrahim@yahoo.com,123456789.0,951.1,2025-05-14,Books,5.0,951.1
1755,CUST2755,Lina Hassan,55,lina.hassan@yahoo.com,000-000-0000,547.8,2025-01-12,Home,1.0,547.8
1756,CUST2756,Alaa Mahmoud,39,alaa.mahmoud@hotmail.com,987654321.0,810.82,2023-09-11,Clothing,3.0,810.82
1757,CUST2757,Sara Hassan,55,sara.hassan@gmail.com,000-000-0000,116.85,2025-06-20,unknown,3.0,116.85
1758,CUST2758,Sara Hassan,55,sara.hassan@gmail.com,123456789.0,539.42,2024-10-14,Home,4.0,539.42
1759,CUST2759,Alaa Gaber,55,alaa.gaber@yahoo.com,987654321.0,717.05,2024-09-23,unknown,1.0,717.05
1760,CUST2760,Fatma Smith,55,fatma.smith@hotmail.com,123456789.0,179.72,2025-01-13,Books,3.0,179.72
1761,CUST2761,Sara Ibrahim,21,sara.ibrahim@hotmail.com,000-000-0000,553.16,2024-03-06,unknown,10.0,553.16
1762,CUST2762,Mark Smith,55,mark.smith@yahoo.com,123456789.0,797.25,2022-11-27,Toys,2.0,797.25
1763,CUST2763,Mark Mahmoud,17,mark.mahmoud@hotmail.com,000-000-0000,40.79,2025-07-20,unknown,4.0,40.79
1764,CUST2764,Ali Mahmoud,55,ali.mahmoud@gmail.com,000-000-0000,627.11,2024-03-18,Electronics,5.0,627.11
1765,CUST2765,Alaa Mahmoud,55,alaa.mahmoud@hotmail.com,000-000-0000,689.07,2024-06-08,Electronics,3.0,689.07
1766,CUST2766,Sara Ibrahim,55,sara.ibrahim@hotmail.com,987654321.0,713.0,2025-01-28,Toys,3.0,713.0
1767,CUST2767,Mark Ibrahim,27,mark.ibrahim@gmail.com,000-000-0000,783.27,2023-09-04,Home,3.0,783.27
1768,CUST2768,Sara Smith,66,sara.smith@hotmail.com,000-000-0000,467.55,2023-09-04,Home,3.0,467.55
1769,CUST2769,Sara Smith,55,sara.smith@gmail.com,987654321.0,668.17,2023-08-11,Toys,3.0,668.17
1770,CUST2770,Alaa Gaber,55,alaa.gaber@gmail.com,000-000-0000,187.29,2024-08-03,Electronics,3.0,187.29
1771,CUST2771,Alaa Gaber,55,alaa.gaber@yahoo.com,000-000-0000,265.67,2023-05-17,Clothing,3.0,265.67
1772,CUST2772,John Mahmoud,55,john.mahmoud@hotmail.com,123456789.0,146.22,2023-05-12,Books,10.0,146.22
1773,CUST2773,Sara Smith,63,sara.smith@hotmail.com,123456789.0,984.51,2025-06-19,unknown,1.0,984.51
1774,CUST2774,Ali Hassan,37,ali.hassan@yahoo.com,000-000-0000,464.08,2025-07-07,Electronics,3.0,464.08
1775,CUST2775,Mark Hassan,55,mark.hassan@yahoo.com,987654321.0,929.95,2022-12-19,Electronics,3.0,929.95
1776,CUST2776,Fatma Ibrahim,55,fatma.ibrahim@yahoo.com,987654321.0,707.48,2023-04-23,unknown,4.0,707.48
1777,CUST2777,Ali Mahmoud,55,ali.mahmoud@yahoo.com,123456789.0,794.82,2023-11-05,Toys,10.0,794.82
1778,CUST2778,Lina Ibrahim,63,lina.ibrahim@gmail.com,000-000-0000,991.71,2023-12-31,unknown,10.0,991.71
1779,CUST2779,Ahmed Mahmoud,55,ahmed.mahmoud@hotmail.com,123456789.0,136.59,2024-09-03,Toys,1.0,136.59
1780,CUST2780,Ahmed Ibrahim,88,ahmed.ibrahim@gmail.com,123456789.0,428.9,2024-06-06,Toys,3.0,428.9
1781,CUST2781,Mark Hassan,55,mark.hassan@gmail.com,123456789.0,817.91,2023-11-04,Electronics,10.0,817.91
1782,CUST2782,Sara Hassan,55,sara.hassan@gmail.com,987654321.0,14.03,2024-09-05,Toys,3.0,14.03
1783,CUST2783,Sara Hassan,87,sara.hassan@gmail.com,000-000-0000,803.43,2025-06-28,unknown,2.0,803.43
1784,CUST2784,Ali Hassan,55,ali.hassan@gmail.com,123456789.0,923.09,2025-06-28,unknown,5.0,923.09
1785,CUST2785,Mark Ibrahim,55,mark.ibrahim@hotmail.com,000-000-0000,566.04,2024-12-27,Electronics,3.0,566.04
1786,CUST2786,Mark Gaber,82,mark.gaber@yahoo.com,123456789.0,909.17,2023-11-20,unknown,3.0,909.17
1787,CUST2787,Ali Gaber,86,ali.gaber@gmail.com,987654321.0,952.33,2024-08-09,Toys,4.0,952.33
1788,CUST2788,John Ibrahim,55,john.ibrahim@hotmail.com,987654321.0,509.8973789316026,2024-09-04,Books,3.0,519.42
1789,CUST2789,Ahmed Smith,55,ahmed.smith@yahoo.com,123456789.0,494.64,2024-09-04,Electronics,2.0,494.64
1790,CUST2790,Mark Ibrahim,55,mark.ibrahim@yahoo.com,987654321.0,728.53,2024-10-06,unknown,3.0,728.53
1791,CUST2791,John Gaber,72,john.gaber@gmail.com,000-000-0000,509.8973789316026,2025-06-29,Clothing,10.0,519.42
1792,CUST2792,Ahmed Gaber,55,ahmed.gaber@hotmail.com,987654321.0,768.36,2024-03-22,Electronics,3.0,768.36
1793,CUST2793,Sara Ali,19,sara.ali@hotmail.com,987654321.0,835.46,2023-03-08,Electronics,4.0,835.46
1794,CUST2794,Ahmed Smith,55,ahmed.smith@yahoo.com,123456789.0,830.92,2025-05-08,Home,3.0,830.92
1795,CUST2795,Sara Ali,55,sara.ali@yahoo.com,987654321.0,236.13,2025-02-08,Toys,3.0,236.13
1796,CUST2796,Sara Hassan,55,sara.hassan@yahoo.com,123456789.0,355.23,2023-09-03,unknown,4.0,355.23
1797,CUST2797,John Mahmoud,55,john.mahmoud@gmail.com,000-000-0000,490.24,2024-09-22,Clothing,3.0,490.24
1798,CUST2798,Mark Hassan,55,mark.hassan@hotmail.com,123456789.0,293.83,2023-04-03,unknown,2.0,293.83
1799,CUST2799,Fatma Gaber,55,fatma.gaber@yahoo.com,987654321.0,42.79,2023-04-20,Books,4.0,42.79
1800,CUST2800,John Gaber,55,john.gaber@yahoo.com,000-000-0000,787.69,2022-11-08,Electronics,1.0,787.69
1801,CUST2801,Sara Ali,55,sara.ali@hotmail.com,000-000-0000,956.27,2022-11-27,Electronics,10.0,956.27
1802,CUST2802,Fatma Hassan,55,fatma.hassan@hotmail.com,987654321.0,495.02,2025-06-19,Toys,1.0,495.02
