CustomerID,Name,Age,Email,Phone,PurchaseAmount,PurchaseDate,ProductCategory,Rating,PurachaseAmount
CUST2606,Alaa Gaber,77,alaa.gaber@gmail.com,123456789.0,355.12,2023-02-01 00:00:00,Home,4.0,355.12
CUST2607,Alaa Ibrahim,22,alaa.ibrahim@hotmail.com,000-000-0000,451.98,2024-10-30 00:00:00,Home,5.0,451.98
CUST2608,John Smith,55,john.smith@yahoo.com,000-000-0000,387.04,2025-03-18 00:00:00,Toys,3.0,387.04
CUST2609,Mark Ibrahim,55,mark.ibrahim@gmail.com,987654321.0,626.01,2024-01-04 00:00:00,Electronics,3.0,626.01
CUST2610,Sara Ibrahim,55,sara.ibrahim@yahoo.com,000-000-0000,552.25,2024-03-02 00:00:00,Home,3.0,552.25
CUST2611,Ahmed Hassan,55,ahmed.hassan@gmail.com,987654321.0,803.15,2025-03-22 00:00:00,Electronics,1.0,803.15
CUST2612,Lina Smith,55,lina.smith@yahoo.com,000-000-0000,551.91,2023-08-20 00:00:00,Home,2.0,551.91
CUST2613,Lina Gaber,67,lina.gaber@hotmail.com,000-000-0000,504.53,2023-07-21 00:00:00,unknown,3.0,504.53
CUST2614,Mark Gaber,55,mark.gaber@yahoo.com,123456789.0,813.5,2024-12-19 00:00:00,Electronics,5.0,813.5
CUST2615,John Mahmoud,55,john.mahmoud@gmail.com,987654321.0,26.89,2023-08-16 00:00:00,Electronics,5.0,26.89
CUST2616,Mark Mahmoud,55,mark.mahmoud@hotmail.com,000-000-0000,13.18,2023-01-10 00:00:00,unknown,4.0,13.18
CUST2617,John Hassan,55,john.hassan@hotmail.com,123456789.0,509.8973789316026,2024-03-18 00:00:00,Home,5.0,519.42
CUST2618,Mark Smith,55,mark.smith@yahoo.com,123456789.0,821.6,2023-02-04 00:00:00,Home,2.0,821.6
CUST2619,Sara Mahmoud,55,sara.mahmoud@gmail.com,000-000-0000,437.36,2023-11-22 00:00:00,unknown,3.0,437.36
CUST2620,Alaa Ali,41,alaa.ali@yahoo.com,000-000-0000,22.92,2023-08-01 00:00:00,Home,1.0,22.92
CUST2621,Ahmed Gaber,55,ahmed.gaber@gmail.com,987654321.0,475.43,2023-04-25 00:00:00,unknown,5.0,475.43
CUST2622,John Gaber,72,john.gaber@yahoo.com,987654321.0,211.12,2023-12-24 00:00:00,unknown,5.0,211.12
CUST2623,John Mahmoud,82,john.mahmoud@yahoo.com,000-000-0000,796.6,2024-10-19 00:00:00,unknown,3.0,796.6
CUST2624,Alaa Mahmoud,55,alaa.mahmoud@gmail.com,000-000-0000,509.8973789316026,2024-09-14 00:00:00,Electronics,2.0,519.42
CUST2625,Mark Gaber,81,mark.gaber@hotmail.com,000-000-0000,941.34,2023-06-03 00:00:00,Clothing,1.0,941.34
CUST2626,Alaa Smith,55,alaa.smith@yahoo.com,123456789.0,98.0,2023-02-08 00:00:00,unknown,2.0,98.0
CUST2627,Ali Mahmoud,55,ali.mahmoud@gmail.com,000-000-0000,651.67,2023-01-15 00:00:00,unknown,3.0,651.67
CUST2628,Ahmed Gaber,75,ahmed.gaber@hotmail.com,000-000-0000,882.71,2023-11-13 00:00:00,Home,3.0,882.71
CUST2629,Ahmed Mahmoud,55,ahmed.mahmoud@gmail.com,000-000-0000,762.66,2022-12-20 00:00:00,unknown,3.0,762.66
CUST2630,Sara Smith,55,sara.smith@hotmail.com,123456789.0,482.99,2025-02-22 00:00:00,Electronics,3.0,482.99
CUST2631,Ali Mahmoud,55,ali.mahmoud@yahoo.com,000-000-0000,726.24,2022-12-20 00:00:00,Electronics,2.0,726.24
CUST2632,Ahmed Gaber,55,ahmed.gaber@yahoo.com,000-000-0000,696.26,2025-03-16 00:00:00,Electronics,3.0,696.26
CUST2633,Sara Ali,55,sara.ali@hotmail.com,987654321.0,170.79,2024-12-05 00:00:00,Toys,5.0,170.79
CUST2634,Ahmed Mahmoud,55,ahmed.mahmoud@hotmail.com,000-000-0000,251.54,2023-06-29 00:00:00,Toys,4.0,251.54
CUST2635,Ali Ibrahim,55,ali.ibrahim@gmail.com,000-000-0000,560.42,2025-02-11 00:00:00,Clothing,4.0,560.42
CUST2636,Lina Gaber,55,lina.gaber@gmail.com,987654321.0,958.26,2024-06-29 00:00:00,Clothing,3.0,958.26
CUST2637,Mark Mahmoud,55,mark.mahmoud@gmail.com,123456789.0,745.08,2023-12-07 00:00:00,Home,2.0,745.08
CUST2638,Fatma Ali,55,fatma.ali@hotmail.com,987654321.0,227.26,2025-07-18 00:00:00,Books,1.0,227.26
CUST2639,Mark Gaber,38,mark.gaber@hotmail.com,000-000-0000,649.09,2024-12-23 00:00:00,Toys,2.0,649.09
CUST2640,Fatma Ibrahim,55,fatma.ibrahim@gmail.com,000-000-0000,821.91,2024-10-21 00:00:00,Home,5.0,821.91
CUST2641,Mark Ali,55,mark.ali@hotmail.com,987654321.0,592.05,2022-11-12 00:00:00,Toys,4.0,592.05
CUST2642,Ali Ali,71,ali.ali@yahoo.com,987654321.0,70.79,2024-04-12 00:00:00,Clothing,10.0,70.79
CUST2643,Alaa Ibrahim,81,alaa.ibrahim@yahoo.com,987654321.0,534.61,2024-02-28 00:00:00,Books,10.0,534.61
CUST2644,Ali Gaber,55,ali.gaber@yahoo.com,000-000-0000,73.54,Not Avilable,Electronics,3.0,73.54
CUST2645,Alaa Gaber,55,alaa.gaber@gmail.com,000-000-0000,871.15,2025-01-29 00:00:00,Books,4.0,871.15
CUST2646,Fatma Smith,74,fatma.smith@yahoo.com,000-000-0000,77.26,2025-05-14 00:00:00,Toys,4.0,77.26
CUST2647,Lina Ali,55,lina.ali@hotmail.com,000-000-0000,829.13,2025-02-01 00:00:00,Clothing,3.0,829.13
CUST2648,Lina Ibrahim,55,lina.ibrahim@hotmail.com,000-000-0000,509.8973789316026,2023-06-25 00:00:00,unknown,2.0,519.42
CUST2649,Alaa Ibrahim,55,alaa.ibrahim@gmail.com,000-000-0000,396.77,2023-05-06 00:00:00,Books,3.0,396.77
CUST2650,Lina Ali,46,lina.ali@hotmail.com,987654321.0,357.3,2023-06-01 00:00:00,Books,2.0,357.3
CUST2651,Alaa Gaber,51,alaa.gaber@gmail.com,987654321.0,745.49,2023-08-22 00:00:00,unknown,10.0,745.49
CUST2652,Ali Smith,55,ali.smith@gmail.com,000-000-0000,216.94,2023-06-22 00:00:00,Home,5.0,216.94
CUST2653,Mark Hassan,55,mark.hassan@hotmail.com,000-000-0000,988.73,2025-05-22 00:00:00,unknown,2.0,988.73
CUST2654,Alaa Gaber,55,alaa.gaber@yahoo.com,000-000-0000,877.4,2024-05-11 00:00:00,Toys,2.0,877.4
CUST2655,Fatma Ali,89,fatma.ali@gmail.com,000-000-0000,622.04,2022-12-13 00:00:00,Books,5.0,622.04
CUST2656,Mark Ali,55,mark.ali@gmail.com,000-000-0000,509.8973789316026,2024-06-10 00:00:00,Toys,3.0,519.42
CUST2657,Lina Smith,55,lina.smith@hotmail.com,987654321.0,544.15,2023-01-15 00:00:00,Books,1.0,544.15
CUST2658,Ahmed Ibrahim,55,ahmed.ibrahim@hotmail.com,000-000-0000,215.03,2025-03-14 00:00:00,Clothing,2.0,215.03
CUST2659,John Hassan,55,john.hassan@yahoo.com,000-000-0000,706.82,2023-11-10 00:00:00,Books,1.0,706.82
CUST2660,Fatma Mahmoud,55,fatma.mahmoud@gmail.com,000-000-0000,270.07,2023-01-24 00:00:00,Clothing,2.0,270.07
CUST2661,Mark Ibrahim,55,mark.ibrahim@gmail.com,987654321.0,396.84,2023-04-04 00:00:00,Electronics,10.0,396.84
CUST2662,Ahmed Hassan,55,ahmed.hassan@gmail.com,987654321.0,134.33,2022-11-25 00:00:00,unknown,1.0,134.33
CUST2663,Sara Ibrahim,55,sara.ibrahim@yahoo.com,000-000-0000,509.8973789316026,2023-07-18 00:00:00,unknown,3.0,519.42
CUST2664,John Ibrahim,28,john.ibrahim@hotmail.com,000-000-0000,339.31,2023-06-10 00:00:00,Toys,10.0,339.31
CUST2665,Lina Gaber,55,lina.gaber@hotmail.com,000-000-0000,449.99,2023-06-30 00:00:00,Electronics,5.0,449.99
CUST2666,Alaa Ibrahim,55,alaa.ibrahim@hotmail.com,987654321.0,743.25,2024-12-08 00:00:00,Home,2.0,743.25
CUST2667,Mark Hassan,55,mark.hassan@gmail.com,123456789.0,844.77,2023-01-14 00:00:00,Electronics,5.0,844.77
CUST2668,Mark Hassan,55,mark.hassan@yahoo.com,000-000-0000,509.8973789316026,Not Avilable,Toys,4.0,519.42
CUST2669,Ali Mahmoud,55,ali.mahmoud@yahoo.com,000-000-0000,575.72,2024-11-10 00:00:00,unknown,1.0,575.72
CUST2670,Alaa Mahmoud,81,alaa.mahmoud@yahoo.com,000-000-0000,179.91,2023-09-14 00:00:00,unknown,1.0,179.91
CUST2671,Ali Gaber,55,ali.gaber@hotmail.com,000-000-0000,729.71,2024-03-22 00:00:00,Books,2.0,729.71
CUST2672,Fatma Ibrahim,55,fatma.ibrahim@gmail.com,123456789.0,533.07,2025-04-18 00:00:00,Books,3.0,533.07
CUST2673,Alaa Gaber,55,alaa.gaber@yahoo.com,987654321.0,129.61,2025-01-17 00:00:00,unknown,4.0,129.61
CUST2674,Lina Gaber,55,lina.gaber@yahoo.com,123456789.0,494.43,2024-05-05 00:00:00,Clothing,10.0,494.43
CUST2675,Fatma Mahmoud,55,fatma.mahmoud@yahoo.com,000-000-0000,721.27,2024-05-03 00:00:00,Electronics,3.0,721.27
CUST2676,Alaa Gaber,55,alaa.gaber@yahoo.com,000-000-0000,304.43,Not Avilable,Home,3.0,304.43
CUST2677,Sara Ibrahim,55,sara.ibrahim@yahoo.com,987654321.0,146.47,2023-04-21 00:00:00,Books,4.0,146.47
CUST2678,Ali Smith,55,ali.smith@yahoo.com,987654321.0,260.97,2025-02-16 00:00:00,unknown,5.0,260.97
CUST2679,Fatma Gaber,55,fatma.gaber@hotmail.com,000-000-0000,349.46,2023-01-08 00:00:00,unknown,2.0,349.46
CUST2680,John Smith,55,john.smith@hotmail.com,987654321.0,509.8973789316026,2025-04-23 00:00:00,Toys,3.0,519.42
CUST2681,Mark Ali,55,mark.ali@hotmail.com,000-000-0000,657.94,2025-05-28 00:00:00,unknown,1.0,657.94
CUST2682,Fatma Hassan,55,fatma.hassan@yahoo.com,123456789.0,426.66,2023-09-19 00:00:00,Electronics,10.0,426.66
CUST2683,Ahmed Hassan,55,ahmed.hassan@gmail.com,000-000-0000,531.09,2024-09-09 00:00:00,unknown,1.0,531.09
CUST2684,Ahmed Hassan,55,ahmed.hassan@hotmail.com,123456789.0,276.13,2025-06-21 00:00:00,Home,1.0,276.13
CUST2685,Ali Smith,55,ali.smith@hotmail.com,000-000-0000,436.66,2023-11-03 00:00:00,Books,2.0,436.66
CUST2686,Mark Ibrahim,44,mark.ibrahim@yahoo.com,000-000-0000,973.76,2024-08-15 00:00:00,Toys,3.0,973.76
CUST2687,John Hassan,55,john.hassan@gmail.com,123456789.0,563.34,2025-03-26 00:00:00,unknown,2.0,563.34
CUST2688,Ahmed Ali,55,ahmed.ali@yahoo.com,123456789.0,729.22,2025-03-09 00:00:00,Home,4.0,729.22
CUST2689,Sara Mahmoud,55,sara.mahmoud@hotmail.com,123456789.0,870.99,2023-10-03 00:00:00,Clothing,3.0,870.99
CUST2690,Fatma Ali,55,fatma.ali@yahoo.com,000-000-0000,888.22,2023-03-10 00:00:00,unknown,3.0,888.22
CUST2691,Alaa Mahmoud,55,alaa.mahmoud@hotmail.com,000-000-0000,682.75,2023-02-22 00:00:00,unknown,3.0,682.75
CUST2692,Fatma Gaber,55,fatma.gaber@yahoo.com,987654321.0,455.5,2023-01-14 00:00:00,Books,4.0,455.5
CUST2693,John Hassan,59,john.hassan@gmail.com,123456789.0,617.78,2022-11-07 00:00:00,unknown,10.0,617.78
CUST2694,Fatma Hassan,47,fatma.hassan@yahoo.com,000-000-0000,669.56,2024-12-22 00:00:00,Home,3.0,669.56
CUST2695,Sara Smith,55,sara.smith@hotmail.com,987654321.0,263.15,Not Avilable,Clothing,3.0,263.15
CUST2696,Mark Ibrahim,55,mark.ibrahim@hotmail.com,123456789.0,430.94,2024-08-17 00:00:00,Home,10.0,430.94
CUST2697,Ali Ali,55,ali.ali@yahoo.com,000-000-0000,275.87,2025-01-30 00:00:00,Books,5.0,275.87
CUST2698,Lina Smith,55,lina.smith@yahoo.com,000-000-0000,498.97,Not Avilable,Books,10.0,498.97
CUST2699,Mark Smith,55,mark.smith@gmail.com,000-000-0000,164.05,2023-08-17 00:00:00,unknown,5.0,164.05
CUST2700,Alaa Ibrahim,55,alaa.ibrahim@gmail.com,000-000-0000,593.4,2023-07-09 00:00:00,Home,1.0,593.4
CUST2701,John Mahmoud,55,john.mahmoud@yahoo.com,000-000-0000,327.64,2025-05-14 00:00:00,Electronics,4.0,327.64
CUST2702,Fatma Mahmoud,24,fatma.mahmoud@yahoo.com,987654321.0,973.89,2025-05-23 00:00:00,unknown,3.0,973.89
CUST2703,Ali Smith,55,ali.smith@hotmail.com,987654321.0,689.01,2025-06-01 00:00:00,Clothing,3.0,689.01
CUST2704,Ahmed Ali,55,ahmed.ali@gmail.com,000-000-0000,400.93,2022-10-31 00:00:00,Electronics,5.0,400.93
CUST2705,Ahmed Gaber,55,ahmed.gaber@gmail.com,000-000-0000,33.08,2023-02-10 00:00:00,Electronics,3.0,33.08
CUST2706,John Ali,55,john.ali@hotmail.com,123456789.0,102.59,Not Avilable,Home,2.0,102.59
CUST2707,Mark Ibrahim,55,mark.ibrahim@hotmail.com,000-000-0000,926.4,2025-02-12 00:00:00,unknown,3.0,926.4
CUST2708,Sara Hassan,55,sara.hassan@yahoo.com,000-000-0000,995.25,2023-05-17 00:00:00,Electronics,3.0,995.25
CUST2709,John Smith,55,john.smith@hotmail.com,987654321.0,896.64,2023-12-25 00:00:00,unknown,5.0,896.64
CUST2710,Fatma Hassan,55,fatma.hassan@yahoo.com,000-000-0000,531.24,2025-01-02 00:00:00,Clothing,1.0,531.24
CUST2711,John Ali,55,john.ali@yahoo.com,987654321.0,689.68,2023-12-19 00:00:00,unknown,3.0,689.68
CUST2712,Alaa Hassan,55,alaa.hassan@hotmail.com,000-000-0000,870.12,2023-07-08 00:00:00,unknown,1.0,870.12
CUST2713,Ali Smith,55,ali.smith@yahoo.com,000-000-0000,505.01,2023-08-11 00:00:00,Clothing,1.0,505.01
CUST2714,Fatma Gaber,55,fatma.gaber@hotmail.com,000-000-0000,483.11,2024-08-19 00:00:00,unknown,2.0,483.11
CUST2715,John Smith,55,john.smith@gmail.com,987654321.0,82.06,Not Avilable,unknown,5.0,82.06
CUST2716,John Ali,55,john.ali@yahoo.com,000-000-0000,983.04,2023-05-06 00:00:00,Home,3.0,983.04
CUST2717,Ahmed Gaber,58,ahmed.gaber@hotmail.com,000-000-0000,509.8973789316026,2025-03-30 00:00:00,unknown,2.0,519.42
CUST2718,Mark Mahmoud,55,mark.mahmoud@gmail.com,000-000-0000,400.69,2024-09-01 00:00:00,Home,10.0,400.69
CUST2719,Ahmed Hassan,55,ahmed.hassan@yahoo.com,123456789.0,790.21,2024-06-04 00:00:00,Electronics,2.0,790.21
CUST2720,Mark Ali,55,mark.ali@gmail.com,000-000-0000,708.58,2024-10-17 00:00:00,unknown,1.0,708.58
CUST2721,Sara Smith,55,sara.smith@hotmail.com,987654321.0,548.78,2022-12-27 00:00:00,Home,2.0,548.78
CUST2722,Mark Ali,55,mark.ali@yahoo.com,000-000-0000,353.79,2024-10-24 00:00:00,Toys,3.0,353.79
CUST2723,Mark Mahmoud,49,mark.mahmoud@yahoo.com,987654321.0,318.33,2024-11-14 00:00:00,unknown,2.0,318.33
CUST2724,Sara Smith,55,sara.smith@yahoo.com,000-000-0000,494.94,2024-06-14 00:00:00,Clothing,4.0,494.94
CUST2725,Sara Gaber,84,sara.gaber@gmail.com,123456789.0,719.81,2025-02-18 00:00:00,unknown,3.0,719.81
CUST2726,Ali Smith,55,ali.smith@hotmail.com,000-000-0000,738.68,2025-01-26 00:00:00,Home,3.0,738.68
CUST2727,Alaa Ibrahim,55,alaa.ibrahim@hotmail.com,123456789.0,317.89,2024-04-12 00:00:00,unknown,3.0,317.89
CUST2728,Alaa Ali,55,alaa.ali@hotmail.com,000-000-0000,774.77,2024-11-04 00:00:00,unknown,3.0,774.77
CUST2729,Lina Hassan,55,lina.hassan@gmail.com,987654321.0,69.76,Not Avilable,Books,3.0,69.76
CUST2730,John Smith,55,john.smith@gmail.com,987654321.0,988.31,2024-01-17 00:00:00,unknown,2.0,988.31
CUST2731,Ali Ibrahim,55,ali.ibrahim@yahoo.com,123456789.0,266.53,2025-07-06 00:00:00,Clothing,4.0,266.53
CUST2732,Alaa Gaber,55,alaa.gaber@gmail.com,987654321.0,983.37,2022-12-13 00:00:00,Books,2.0,983.37
CUST2733,Lina Hassan,55,lina.hassan@yahoo.com,123456789.0,596.96,2024-03-25 00:00:00,Home,2.0,596.96
CUST2734,John Mahmoud,55,john.mahmoud@hotmail.com,123456789.0,441.98,2024-12-01 00:00:00,Electronics,1.0,441.98
CUST2735,Sara Gaber,50,sara.gaber@hotmail.com,987654321.0,823.91,2023-11-17 00:00:00,unknown,5.0,823.91
CUST2736,Ahmed Hassan,55,ahmed.hassan@hotmail.com,000-000-0000,290.49,2025-03-23 00:00:00,Home,10.0,290.49
CUST2737,John Mahmoud,55,john.mahmoud@yahoo.com,987654321.0,575.53,2024-05-02 00:00:00,Home,3.0,575.53
CUST2738,Ahmed Mahmoud,55,ahmed.mahmoud@gmail.com,000-000-0000,856.41,2024-06-22 00:00:00,unknown,4.0,856.41
CUST2739,Ahmed Hassan,55,ahmed.hassan@gmail.com,123456789.0,248.04,2025-07-01 00:00:00,Home,5.0,248.04
CUST2740,Lina Mahmoud,55,lina.mahmoud@gmail.com,123456789.0,459.86,2023-06-19 00:00:00,Electronics,4.0,459.86
CUST2741,Fatma Hassan,55,fatma.hassan@hotmail.com,123456789.0,738.07,2024-05-11 00:00:00,Clothing,5.0,738.07
CUST2742,Mark Ali,55,mark.ali@gmail.com,987654321.0,326.65,2023-02-06 00:00:00,Home,10.0,326.65
CUST2743,Mark Ibrahim,55,mark.ibrahim@yahoo.com,000-000-0000,606.75,2024-12-18 00:00:00,unknown,3.0,606.75
CUST2744,Ahmed Gaber,55,ahmed.gaber@gmail.com,000-000-0000,509.8973789316026,2025-05-13 00:00:00,Electronics,4.0,519.42
CUST2745,Fatma Hassan,55,fatma.hassan@hotmail.com,000-000-0000,948.87,2025-06-22 00:00:00,Clothing,4.0,948.87
CUST2746,John Mahmoud,55,john.mahmoud@gmail.com,123456789.0,493.51,2022-11-09 00:00:00,Books,4.0,493.51
CUST2747,Mark Ibrahim,55,mark.ibrahim@gmail.com,123456789.0,617.26,2024-10-25 00:00:00,unknown,4.0,617.26
CUST2748,Fatma Smith,55,fatma.smith@hotmail.com,000-000-0000,77.9,2022-12-19 00:00:00,Home,1.0,77.9
CUST2749,Mark Smith,49,mark.smith@yahoo.com,000-000-0000,588.66,2024-12-06 00:00:00,Books,1.0,588.66
CUST2750,Sara Ali,55,sara.ali@gmail.com,123456789.0,868.16,2023-02-05 00:00:00,Books,2.0,868.16
CUST2751,Fatma Ibrahim,55,fatma.ibrahim@gmail.com,000-000-0000,736.67,2024-07-14 00:00:00,Books,1.0,736.67
CUST2752,Lina Smith,55,lina.smith@yahoo.com,000-000-0000,568.03,2024-12-22 00:00:00,unknown,5.0,568.03
CUST2753,Fatma Hassan,35,fatma.hassan@hotmail.com,000-000-0000,708.9,2025-07-17 00:00:00,Books,3.0,708.9
CUST2754,Fatma Ibrahim,55,fatma.ibrahim@yahoo.com,123456789.0,951.1,2025-05-14 00:00:00,Books,5.0,951.1
CUST2755,Lina Hassan,55,lina.hassan@yahoo.com,000-000-0000,547.8,2025-01-12 00:00:00,Home,1.0,547.8
CUST2756,Alaa Mahmoud,39,alaa.mahmoud@hotmail.com,987654321.0,810.82,2023-09-11 00:00:00,Clothing,3.0,810.82
CUST2757,Sara Hassan,55,sara.hassan@gmail.com,000-000-0000,116.85,2025-06-20 00:00:00,unknown,3.0,116.85
CUST2758,Sara Hassan,55,sara.hassan@gmail.com,123456789.0,539.42,2024-10-14 00:00:00,Home,4.0,539.42
CUST2759,Alaa Gaber,55,alaa.gaber@yahoo.com,987654321.0,717.05,2024-09-23 00:00:00,unknown,1.0,717.05
CUST2760,Fatma Smith,55,fatma.smith@hotmail.com,123456789.0,179.72,2025-01-13 00:00:00,Books,3.0,179.72
CUST2761,Sara Ibrahim,21,sara.ibrahim@hotmail.com,000-000-0000,553.16,2024-03-06 00:00:00,unknown,10.0,553.16
CUST2762,Mark Smith,55,mark.smith@yahoo.com,123456789.0,797.25,2022-11-27 00:00:00,Toys,2.0,797.25
CUST2763,Mark Mahmoud,17,mark.mahmoud@hotmail.com,000-000-0000,40.79,2025-07-20 00:00:00,unknown,4.0,40.79
CUST2764,Ali Mahmoud,55,ali.mahmoud@gmail.com,000-000-0000,627.11,2024-03-18 00:00:00,Electronics,5.0,627.11
CUST2765,Alaa Mahmoud,55,alaa.mahmoud@hotmail.com,000-000-0000,689.07,2024-06-08 00:00:00,Electronics,3.0,689.07
CUST2766,Sara Ibrahim,55,sara.ibrahim@hotmail.com,987654321.0,713.0,2025-01-28 00:00:00,Toys,3.0,713.0
CUST2767,Mark Ibrahim,27,mark.ibrahim@gmail.com,000-000-0000,783.27,2023-09-04 00:00:00,Home,3.0,783.27
CUST2768,Sara Smith,66,sara.smith@hotmail.com,000-000-0000,467.55,Not Avilable,Home,3.0,467.55
CUST2769,Sara Smith,55,sara.smith@gmail.com,987654321.0,668.17,2023-08-11 00:00:00,Toys,3.0,668.17
CUST2770,Alaa Gaber,55,alaa.gaber@gmail.com,000-000-0000,187.29,2024-08-03 00:00:00,Electronics,3.0,187.29
CUST2771,Alaa Gaber,55,alaa.gaber@yahoo.com,000-000-0000,265.67,2023-05-17 00:00:00,Clothing,3.0,265.67
CUST2772,John Mahmoud,55,john.mahmoud@hotmail.com,123456789.0,146.22,2023-05-12 00:00:00,Books,10.0,146.22
CUST2773,Sara Smith,63,sara.smith@hotmail.com,123456789.0,984.51,2025-06-19 00:00:00,unknown,1.0,984.51
CUST2774,Ali Hassan,37,ali.hassan@yahoo.com,000-000-0000,464.08,2025-07-07 00:00:00,Electronics,3.0,464.08
CUST2775,Mark Hassan,55,mark.hassan@yahoo.com,987654321.0,929.95,2022-12-19 00:00:00,Electronics,3.0,929.95
CUST2776,Fatma Ibrahim,55,fatma.ibrahim@yahoo.com,987654321.0,707.48,2023-04-23 00:00:00,unknown,4.0,707.48
CUST2777,Ali Mahmoud,55,ali.mahmoud@yahoo.com,123456789.0,794.82,2023-11-05 00:00:00,Toys,10.0,794.82
CUST2778,Lina Ibrahim,63,lina.ibrahim@gmail.com,000-000-0000,991.71,2023-12-31 00:00:00,unknown,10.0,991.71
CUST2779,Ahmed Mahmoud,55,ahmed.mahmoud@hotmail.com,123456789.0,136.59,2024-09-03 00:00:00,Toys,1.0,136.59
CUST2780,Ahmed Ibrahim,88,ahmed.ibrahim@gmail.com,123456789.0,428.9,2024-06-06 00:00:00,Toys,3.0,428.9
CUST2781,Mark Hassan,55,mark.hassan@gmail.com,123456789.0,817.91,2023-11-04 00:00:00,Electronics,10.0,817.91
CUST2782,Sara Hassan,55,sara.hassan@gmail.com,987654321.0,14.03,2024-09-05 00:00:00,Toys,3.0,14.03
CUST2783,Sara Hassan,87,sara.hassan@gmail.com,000-000-0000,803.43,2025-06-28 00:00:00,unknown,2.0,803.43
CUST2784,Ali Hassan,55,ali.hassan@gmail.com,123456789.0,923.09,Not Avilable,unknown,5.0,923.09
CUST2785,Mark Ibrahim,55,mark.ibrahim@hotmail.com,000-000-0000,566.04,2024-12-27 00:00:00,Electronics,3.0,566.04
CUST2786,Mark Gaber,82,mark.gaber@yahoo.com,123456789.0,909.17,2023-11-20 00:00:00,unknown,3.0,909.17
CUST2787,Ali Gaber,86,ali.gaber@gmail.com,987654321.0,952.33,2024-08-09 00:00:00,Toys,4.0,952.33
CUST2788,John Ibrahim,55,john.ibrahim@hotmail.com,987654321.0,509.8973789316026,2024-09-04 00:00:00,Books,3.0,519.42
CUST2789,Ahmed Smith,55,ahmed.smith@yahoo.com,123456789.0,494.64,Not Avilable,Electronics,2.0,494.64
CUST2790,Mark Ibrahim,55,mark.ibrahim@yahoo.com,987654321.0,728.53,2024-10-06 00:00:00,unknown,3.0,728.53
CUST2791,John Gaber,72,john.gaber@gmail.com,000-000-0000,509.8973789316026,2025-06-29 00:00:00,Clothing,10.0,519.42
CUST2792,Ahmed Gaber,55,ahmed.gaber@hotmail.com,987654321.0,768.36,2024-03-22 00:00:00,Electronics,3.0,768.36
CUST2793,Sara Ali,19,sara.ali@hotmail.com,987654321.0,835.46,2023-03-08 00:00:00,Electronics,4.0,835.46
CUST2794,Ahmed Smith,55,ahmed.smith@yahoo.com,123456789.0,830.92,2025-05-08 00:00:00,Home,3.0,830.92
CUST2795,Sara Ali,55,sara.ali@yahoo.com,987654321.0,236.13,2025-02-08 00:00:00,Toys,3.0,236.13
CUST2796,Sara Hassan,55,sara.hassan@yahoo.com,123456789.0,355.23,2023-09-03 00:00:00,unknown,4.0,355.23
CUST2797,John Mahmoud,55,john.mahmoud@gmail.com,000-000-0000,490.24,2024-09-22 00:00:00,Clothing,3.0,490.24
CUST2798,Mark Hassan,55,mark.hassan@hotmail.com,123456789.0,293.83,2023-04-03 00:00:00,unknown,2.0,293.83
CUST2799,Fatma Gaber,55,fatma.gaber@yahoo.com,987654321.0,42.79,2023-04-20 00:00:00,Books,4.0,42.79
CUST2800,John Gaber,55,john.gaber@yahoo.com,000-000-0000,787.69,2022-11-08 00:00:00,Electronics,1.0,787.69
CUST2801,Sara Ali,55,sara.ali@hotmail.com,000-000-0000,956.27,2022-11-27 00:00:00,Electronics,10.0,956.27
CUST2802,Fatma Hassan,55,fatma.hassan@hotmail.com,987654321.0,495.02,2025-06-19 00:00:00,Toys,1.0,495.02
CUST2803,Alaa Ibrahim,55,alaa.ibrahim@gmail.com,123456789.0,541.39,2023-10-22 00:00:00,unknown,3.0,541.39
CUST2804,Sara Hassan,55,sara.hassan@gmail.com,987654321.0,606.05,2023-07-24 00:00:00,unknown,5.0,606.05
CUST2805,Mark Gaber,55,mark.gaber@hotmail.com,000-000-0000,237.43,2024-12-09 00:00:00,Clothing,1.0,237.43
CUST2806,John Ali,75,john.ali@yahoo.com,000-000-0000,335.98,2024-07-27 00:00:00,Electronics,2.0,335.98
CUST2807,Ahmed Ibrahim,55,ahmed.ibrahim@gmail.com,987654321.0,525.06,2024-10-15 00:00:00,Home,2.0,525.06
CUST2808,Fatma Mahmoud,87,fatma.mahmoud@yahoo.com,987654321.0,575.52,2024-11-30 00:00:00,unknown,3.0,575.52
CUST2809,Ahmed Smith,55,ahmed.smith@hotmail.com,123456789.0,528.48,2025-02-28 00:00:00,Electronics,1.0,528.48
CUST2810,Ali Gaber,55,ali.gaber@yahoo.com,123456789.0,389.86,2024-09-21 00:00:00,unknown,3.0,389.86
CUST2811,Lina Hassan,27,lina.hassan@hotmail.com,987654321.0,770.97,2024-09-23 00:00:00,unknown,2.0,770.97
CUST2812,Alaa Mahmoud,55,alaa.mahmoud@yahoo.com,000-000-0000,399.56,2024-09-26 00:00:00,Home,3.0,399.56
CUST2813,Sara Gaber,55,sara.gaber@gmail.com,987654321.0,939.49,2023-01-16 00:00:00,Home,2.0,939.49
CUST2814,Ahmed Gaber,50,ahmed.gaber@yahoo.com,987654321.0,458.44,2024-01-24 00:00:00,Toys,10.0,458.44
